num, time, PAT, eSBP, eDBP, tSBP, tDBP
3404,3018993,219,0,0,0,0
3405,3019963,218,0,0,0,0
3406,3020892,220,0,0,0,0
3407,3021870,222,0,0,0,0
3408,3022869,222,0,0,0,0
3409,3023819,221,0,0,0,0
3410,3024771,219,0,0,0,0
3411,3025773,217,0,0,0,0
3412,3026825,215,0,0,0,0
3413,3027816,218,0,0,0,0
3414,3028800,219,0,0,0,0
3415,3029832,225,0,0,0,0
3416,3030829,225,0,0,0,0
3417,3031775,226,0,0,0,0
3418,3032760,224,0,0,0,0
3419,3033778,223,0,0,0,0
3420,3034773,220,0,0,0,0
3421,3035736,220,0,0,0,0
3422,3036759,218,0,0,0,0
3423,3037851,218,0,0,0,0
3424,3038869,218,0,0,0,0
3425,3039838,218,0,0,0,0
3426,3040859,217,0,0,0,0
3427,3041879,218,0,0,0,0
3428,3042846,218,0,0,0,0
3429,3043812,218,0,0,0,0
3430,3044839,216,0,0,0,0
3431,3045880,217,0,0,0,0
3432,3046847,219,0,0,0,0
3433,3047827,212,0,0,0,0
3434,3048823,212,0,0,0,0
3435,3049771,215,0,0,0,0
3436,3050734,214,0,0,0,0
3437,3051732,211,0,0,0,0
3438,3052742,218,0,0,0,0
3439,3053699,220,0,0,0,0
3440,3054682,219,0,0,0,0
3441,3055706,217,0,0,0,0
3442,3056716,219,0,0,0,0
3443,3057673,220,0,0,0,0
3444,3058665,219,0,0,0,0
3445,3059732,217,0,0,0,0
3446,3060727,219,0,0,0,0
3447,3061688,219,0,0,0,0
3448,3062701,218,0,0,0,0
3449,3063731,216,0,0,0,0
3450,3064671,218,0,0,0,0
3451,3065635,215,0,0,0,0
3452,3066620,212,0,0,0,0
3453,3067561,213,0,0,0,0
3454,3068420,213,0,0,0,0
3455,3069273,211,0,0,0,0
3456,3070119,212,0,0,0,0
3457,3070974,211,0,0,0,0
3458,3071813,209,0,0,0,0
3459,3072620,208,0,0,0,0
3460,3073424,208,0,0,0,0
3461,3074259,206,0,0,0,0
3462,3075157,207,0,0,0,0
3463,3076098,207,0,0,0,0
3464,3076986,207,0,0,0,0
3465,3077875,205,0,0,0,0
3466,3078789,206,0,0,0,0
3467,3079731,205,0,0,0,0
3468,3080678,205,0,0,0,0
3469,3081591,209,0,0,0,0
3470,3082514,209,0,0,0,0
3471,3083469,212,0,0,0,0
3472,3084452,213,0,0,0,0
3473,3085426,216,0,0,0,0
3474,3086358,214,0,0,0,0
3475,3087289,214,0,0,0,0
3476,3088200,213,0,0,0,0
3477,3089091,214,0,0,0,0
3478,3089925,214,0,0,0,0
3479,3090767,232,0,0,0,0
3480,3091606,240,0,0,0,0
3481,3092449,247,0,0,0,0
3482,3093281,245,0,0,0,0
3483,3094133,241,0,0,0,0
3484,3095018,217,0,0,0,0
3485,3095914,206,0,0,0,0
3486,3096760,208,0,0,0,0
3487,3097569,207,0,0,0,0
3488,3098411,208,0,0,0,0
3489,3099290,208,0,0,0,0
3490,3100220,238,0,0,0,0
3491,3101139,242,0,0,0,0
3492,3102044,253,0,0,0,0
3493,3102982,254,0,0,0,0
3494,3103945,278,0,0,0,0
3495,3104872,262,0,0,0,0
3496,3105780,258,0,0,0,0
3497,3106749,249,0,0,0,0
3498,3107735,251,0,0,0,0
3499,3108712,230,0,0,0,0
3500,3109633,210,0,0,0,0
3501,3110556,206,0,0,0,0
3502,3111490,193,0,0,0,0
3503,3112405,188,0,0,0,0
3504,3113267,188,0,0,0,0
3505,3114121,205,0,0,0,0
3506,3115003,205,0,0,0,0
3507,3115938,219,0,0,0,0
3508,3116890,223,0,0,0,0
3509,3117815,221,0,0,0,0
3510,3118760,215,0,0,0,0
3511,3119698,218,0,0,0,0
3512,3120636,219,0,0,0,0
3513,3121545,216,0,0,0,0
3514,3122390,221,0,0,0,0
3515,3123272,195,0,0,0,0
3516,3124292,200,0,0,0,0
3517,3125270,202,0,0,0,0
3518,3126308,224,0,0,0,0
3519,3127365,239,0,0,0,0
3520,3128357,226,0,0,0,0
3521,3129338,222,0,0,0,0
3522,3130329,224,0,0,0,0
3523,3131315,200,0,0,0,0
3524,3132328,182,0,0,0,0
3525,3133331,219,0,0,0,0
3526,3134332,218,0,0,0,0
3527,3135337,213,0,0,0,0
3528,3136335,217,0,0,0,0
3529,3137266,217,0,0,0,0
3530,3138185,218,0,0,0,0
3531,3139100,218,0,0,0,0
3532,3140053,221,0,0,0,0
3533,3140976,205,0,0,0,0
3534,3141951,204,0,0,0,0
3535,3142951,199,0,0,0,0
3536,3143958,202,0,0,0,0
3537,3144934,184,0,0,0,0
3538,3145939,200,0,0,0,0
3539,3146953,201,0,0,0,0
3540,3147939,195,0,0,0,0
3541,3148925,193,0,0,0,0
3542,3149928,208,0,0,0,0
3543,3150801,202,0,0,0,0
3544,3151691,201,0,0,0,0
3545,3152607,209,0,0,0,0
3546,3153508,208,0,0,0,0
3547,3154398,207,0,0,0,0
3548,3155346,212,0,0,0,0
3549,3156307,213,0,0,0,0
3550,3157253,214,0,0,0,0
3551,3158151,215,0,0,0,0
3552,3159075,216,0,0,0,0
3553,3160043,214,0,0,0,0
3554,3161002,214,0,0,0,0
3555,3161883,197,0,0,0,0
3556,3162674,273,0,0,0,0
3557,3163527,262,0,0,0,0
3558,3164415,275,0,0,0,0
3559,3165339,270,0,0,0,0
3560,3166292,289,0,0,0,0
3561,3167250,213,0,0,0,0
3562,3168203,223,0,0,0,0
3563,3169150,214,0,0,0,0
3564,3170081,222,0,0,0,0
3565,3170972,220,0,0,0,0
3566,3171833,219,0,0,0,0
3567,3172732,222,0,0,0,0
3568,3173697,223,0,0,0,0
3569,3174695,220,0,0,0,0
3570,3175720,222,0,0,0,0
3571,3176708,225,0,0,0,0
3572,3177710,224,0,0,0,0
3573,3178717,224,0,0,0,0
3574,3179719,223,0,0,0,0
3575,3180692,222,0,0,0,0
3576,3181660,222,0,0,0,0
3577,3182589,223,0,0,0,0
3578,3183467,225,0,0,0,0
3579,3184384,225,0,0,0,0
3580,3185354,223,0,0,0,0
3581,3186359,222,0,0,0,0
3582,3187379,222,0,0,0,0
3583,3188392,222,0,0,0,0
3584,3189382,221,0,0,0,0
3585,3190369,222,0,0,0,0
3586,3191368,222,0,0,0,0
3587,3192380,220,0,0,0,0
3588,3193401,221,0,0,0,0
3589,3194333,221,0,0,0,0
3590,3195286,254,0,0,0,0
3591,3196418,259,0,0,0,0
3592,3196990,272,0,0,0,0
3593,3197459,253,0,0,0,0
3594,3198041,217,0,0,0,0
3595,3198527,212,0,0,0,0
3596,3199177,250,0,0,0,0
3597,3201629,176,0,0,0,0
3598,3202349,259,0,0,0,0
3599,3203071,304,0,0,0,0
3600,3203795,271,0,0,0,0
3601,3204153,216,0,0,0,0
3602,3204517,212,0,0,0,0
3603,3205237,262,0,0,0,0
3604,3205949,272,0,0,0,0
3605,3206659,234,0,0,0,0
3606,3207360,234,0,0,0,0
3607,3208061,186,0,0,0,0
3608,3208764,136,0,0,0,0
3609,3209461,121,0,0,0,0
3610,3210183,154,0,0,0,0
3611,3210941,145,0,0,0,0
3612,3211767,187,0,0,0,0
3613,3212598,188,0,0,0,0
3614,3213522,191,0,0,0,0
3615,3214531,192,0,0,0,0
3616,3215602,214,0,0,0,0
3617,3216661,214,0,0,0,0
3618,3217646,211,0,0,0,0
3619,3218657,210,0,0,0,0
3620,3219658,210,0,0,0,0
3621,3220594,215,0,0,0,0
3622,3221474,216,0,0,0,0
3623,3222347,216,0,0,0,0
3624,3223237,217,0,0,0,0
3625,3224113,215,0,0,0,0
3626,3224988,205,0,0,0,0
3627,3225902,206,0,0,0,0
3628,3226792,265,0,0,0,0
3629,3227656,273,0,0,0,0
3630,3228531,279,0,0,0,0
3631,3229389,281,0,0,0,0
3632,3230232,281,0,0,0,0
3633,3231107,206,0,0,0,0
3634,3231982,194,0,0,0,0
3635,3232851,238,0,0,0,0
3636,3233740,284,0,0,0,0
3637,3234642,276,0,0,0,0
3638,3235545,315,0,0,0,0
3639,3236440,262,0,0,0,0
3640,3237298,226,0,0,0,0
3641,3238159,192,0,0,0,0
3642,3239017,201,0,0,0,0
3643,3239879,189,0,0,0,0
3644,3240724,222,0,0,0,0
3645,3241527,220,0,0,0,0
3646,3242349,220,0,0,0,0
3647,3243214,219,0,0,0,0
3648,3244067,217,0,0,0,0
3649,3244945,215,0,0,0,0
3650,3245856,213,0,0,0,0
3651,3246784,211,0,0,0,0
3652,3247684,204,0,0,0,0
3653,3248588,204,0,0,0,0
3654,3249520,204,0,0,0,0
3655,3250429,205,0,0,0,0
3656,3251382,208,0,0,0,0
3657,3252317,216,0,0,0,0
3658,3253250,219,0,0,0,0
3659,3254164,221,0,0,0,0
3660,3255046,213,0,0,0,0
3661,3255893,212,0,0,0,0
3662,3256741,229,0,0,0,0
3663,3257610,247,0,0,0,0
3664,3258505,241,0,0,0,0
3665,3259406,256,0,0,0,0
3666,3260310,254,0,0,0,0
3667,3261234,232,0,0,0,0
3668,3262138,213,0,0,0,0
3669,3263008,217,0,0,0,0
3670,3263878,202,0,0,0,0
3671,3264718,200,0,0,0,0
3672,3265568,226,0,0,0,0
3673,3266448,286,0,0,0,0
3674,3267335,344,0,0,0,0
3675,3268220,370,0,0,0,0
3676,3268559,393,0,0,0,0
3677,3269082,370,0,0,0,0
3678,3269596,311,0,0,0,0
3679,3269922,267,0,0,0,0
3680,3270336,256,0,0,0,0
3681,3270725,251,0,0,0,0
3682,3271491,263,0,0,0,0
3683,3272267,255,0,0,0,0
3684,3273059,273,0,0,0,0
3685,3273863,246,0,0,0,0
3686,3274519,281,0,0,0,0
3687,3275196,250,0,0,0,0
3688,3275513,286,0,0,0,0
3689,3276242,272,0,0,0,0
3690,3277083,368,0,0,0,0
3691,3277605,332,0,0,0,0
3692,3277945,349,0,0,0,0
3693,3278959,256,0,0,0,0
3694,3279622,265,0,0,0,0
3695,3281213,178,0,0,0,0
3696,3282180,178,0,0,0,0
3697,3282761,192,0,0,0,0
3698,3283603,235,0,0,0,0
3699,3284441,106,0,0,0,0
3700,3285300,61,0,0,0,0
3701,3286168,107,0,0,0,0
3702,3287040,136,0,0,0,0
3703,3287925,152,0,0,0,0
3704,3288807,186,0,0,0,0
3705,3289671,211,0,0,0,0
3706,3290543,212,0,0,0,0
3707,3291432,209,0,0,0,0
3708,3292347,207,0,0,0,0
3709,3293261,208,0,0,0,0
3710,3294189,207,0,0,0,0
3711,3295110,196,0,0,0,0
3712,3296024,195,0,0,0,0
3713,3296923,160,0,0,0,0
3714,3297796,160,0,0,0,0
3715,3298642,161,0,0,0,0
3716,3299330,199,0,0,0,0
3717,3300105,235,0,0,0,0
3718,3301110,271,0,0,0,0
3719,3301948,270,0,0,0,0
3720,3302785,267,0,0,0,0
3721,3303678,239,0,0,0,0
3722,3304602,204,0,0,0,0
3723,3305567,205,0,0,0,0
3724,3306520,204,0,0,0,0
3725,3307452,205,0,0,0,0
3726,3308391,214,0,0,0,0
3727,3309341,208,0,0,0,0
3728,3310283,208,0,0,0,0
3729,3311205,208,0,0,0,0
3730,3312132,221,0,0,0,0
3731,3313054,212,0,0,0,0
3732,3313947,218,0,0,0,0
3733,3314903,218,0,0,0,0
3734,3315942,193,0,0,0,0
3735,3316993,187,0,0,0,0
3736,3317973,147,0,0,0,0
3737,3318977,134,0,0,0,0
3738,3319981,133,0,0,0,0
3739,3320932,163,0,0,0,0
3740,3321864,159,0,0,0,0
3741,3322828,188,0,0,0,0
3742,3323845,202,0,0,0,0
3743,3324884,204,0,0,0,0
3744,3325927,203,0,0,0,0
3745,3326972,205,0,0,0,0
3746,3327989,218,0,0,0,0
3747,3329018,219,0,0,0,0
3748,3330018,218,0,0,0,0
3749,3331048,217,0,0,0,0
3750,3332082,218,0,0,0,0
3751,3333102,218,0,0,0,0
3752,3334130,218,0,0,0,0
3753,3335160,218,0,0,0,0
3754,3336193,217,0,0,0,0
3755,3337199,217,0,0,0,0
3756,3338200,216,0,0,0,0
3757,3339220,216,0,0,0,0
3758,3340261,215,0,0,0,0
3759,3341319,215,0,0,0,0
3760,3342349,215,0,0,0,0
3761,3343314,217,0,0,0,0
3762,3344238,213,0,0,0,0
3763,3345172,208,0,0,0,0
3764,3346153,209,0,0,0,0
3765,3347170,209,0,0,0,0
3766,3348191,209,0,0,0,0
3767,3349147,214,0,0,0,0
3768,3350138,220,0,0,0,0
3769,3351150,221,0,0,0,0
3770,3352178,222,0,0,0,0
3771,3353137,221,0,0,0,0
3772,3354127,219,0,0,0,0
3773,3355144,218,0,0,0,0
3774,3356188,217,0,0,0,0
3775,3357240,216,0,0,0,0
3776,3358282,217,0,0,0,0
3777,3359304,219,0,0,0,0
3778,3360278,223,0,0,0,0
3779,3361171,223,0,0,0,0
3780,3362079,223,0,0,0,0
3781,3362991,221,0,0,0,0
3782,3363941,220,0,0,0,0
3783,3364917,216,0,0,0,0
3784,3365898,215,0,0,0,0
3785,3366871,217,0,0,0,0
3786,3367780,221,0,0,0,0
3787,3368683,222,0,0,0,0
3788,3369576,224,0,0,0,0
3789,3370442,225,0,0,0,0
3790,3371344,223,0,0,0,0
3791,3372327,219,0,0,0,0
3792,3373394,218,0,0,0,0
3793,3374414,217,0,0,0,0
3794,3375452,216,0,0,0,0
3795,3376475,217,0,0,0,0
3796,3377468,223,0,0,0,0
3797,3378370,292,0,0,0,0
3798,3379243,262,0,0,0,0
3799,3380089,266,0,0,0,0
3800,3380968,266,0,0,0,0
3801,3381878,261,0,0,0,0
3802,3382837,202,0,0,0,0
3803,3383779,233,0,0,0,0
3804,3384733,231,0,0,0,0
3805,3385668,231,0,0,0,0
3806,3386575,232,0,0,0,0
3807,3387444,221,0,0,0,0
3808,3388312,219,0,0,0,0
3809,3389183,211,0,0,0,0
3810,3390116,191,0,0,0,0
3811,3390996,189,0,0,0,0
3812,3391884,190,0,0,0,0
3813,3392761,188,0,0,0,0
3814,3393664,192,0,0,0,0
3815,3394614,209,0,0,0,0
3816,3395572,211,0,0,0,0
3817,3396525,209,0,0,0,0
3818,3397448,207,0,0,0,0
3819,3398352,192,0,0,0,0
3820,3399214,190,0,0,0,0
3821,3400067,190,0,0,0,0
3822,3400883,191,0,0,0,0
3823,3401700,194,0,0,0,0
3824,3402570,212,0,0,0,0
3825,3403526,210,0,0,0,0
3826,3404453,207,0,0,0,0
3827,3405416,206,0,0,0,0
3828,3406461,205,0,0,0,0
3829,3407547,204,0,0,0,0
3830,3408625,204,0,0,0,0
3831,3409666,205,0,0,0,0
3832,3410686,204,0,0,0,0
3833,3411668,205,0,0,0,0
3834,3412599,206,0,0,0,0
3835,3413502,206,0,0,0,0
3836,3414399,206,0,0,0,0
3837,3415277,207,0,0,0,0
3838,3416217,207,0,0,0,0
3839,3417265,205,0,0,0,0
3840,3418397,205,0,0,0,0
3841,3419534,204,0,0,0,0
3842,3420640,204,0,0,0,0
3843,3421712,204,0,0,0,0
3844,3422740,205,0,0,0,0
3845,3423727,205,0,0,0,0
3846,3424628,207,0,0,0,0
3847,3425492,209,0,0,0,0
3848,3426369,209,0,0,0,0
3849,3427298,209,0,0,0,0
3850,3428237,211,0,0,0,0
3851,3429178,209,0,0,0,0
3852,3430054,209,0,0,0,0
3853,3430900,210,0,0,0,0
3854,3431753,209,0,0,0,0
3855,3432656,208,0,0,0,0
3856,3433626,207,0,0,0,0
3857,3434514,208,0,0,0,0
3858,3435385,208,0,0,0,0
3859,3436292,209,0,0,0,0
3860,3437181,209,0,0,0,0
3861,3438032,210,0,0,0,0
3862,3438907,207,0,0,0,0
3863,3439826,206,0,0,0,0
3864,3440744,208,0,0,0,0
3865,3441641,209,0,0,0,0
3866,3442504,210,0,0,0,0
3867,3443339,211,0,0,0,0
3868,3444188,211,0,0,0,0
3869,3445080,209,0,0,0,0
3870,3445931,208,0,0,0,0
3871,3446846,206,0,0,0,0
3872,3447812,207,0,0,0,0
3873,3448759,208,0,0,0,0
3874,3449711,208,0,0,0,0
3875,3450667,209,0,0,0,0
3876,3451648,209,0,0,0,0
3877,3452656,207,0,0,0,0
3878,3453692,205,0,0,0,0
3879,3454750,206,0,0,0,0
3880,3455812,205,0,0,0,0
3881,3456894,205,0,0,0,0
3882,3457985,206,0,0,0,0
3883,3459056,208,0,0,0,0
3884,3460101,208,0,0,0,0
3885,3461066,208,0,0,0,0
3886,3461993,210,0,0,0,0
3887,3462890,212,0,0,0,0
3888,3463794,211,0,0,0,0
3889,3464723,211,0,0,0,0
3890,3465650,211,0,0,0,0
3891,3466515,211,0,0,0,0
3892,3467347,209,0,0,0,0
3893,3468153,210,0,0,0,0
3894,3468963,210,0,0,0,0
3895,3469829,210,0,0,0,0
3896,3470686,208,0,0,0,0
3897,3471497,207,0,0,0,0
3898,3472304,206,0,0,0,0
3899,3473118,206,0,0,0,0
3900,3474006,205,0,0,0,0
3901,3474922,206,0,0,0,0
3902,3475825,205,0,0,0,0
3903,3476670,208,0,0,0,0
3904,3477500,207,0,0,0,0
3905,3477889,208,0,0,0,0
3906,3478352,212,0,0,0,0
3907,3479215,213,0,0,0,0
3908,3480098,209,0,0,0,0
3909,3481002,210,0,0,0,0
3910,3481917,210,0,0,0,0
3911,3482863,208,0,0,0,0
3912,3483807,209,0,0,0,0
3913,3484779,211,0,0,0,0
3914,3485756,211,0,0,0,0
3915,3486725,212,0,0,0,0
3916,3487723,212,0,0,0,0
3917,3488739,212,0,0,0,0
3918,3489778,211,0,0,0,0
3919,3490766,212,0,0,0,0
3920,3491736,212,0,0,0,0
3921,3492740,212,0,0,0,0
3922,3493754,213,0,0,0,0
3923,3494704,213,0,0,0,0
3924,3495685,213,0,0,0,0
3925,3496680,213,0,0,0,0
3926,3497699,213,0,0,0,0
3927,3498653,215,0,0,0,0
3928,3499574,215,0,0,0,0
3929,3500528,215,0,0,0,0
3930,3501502,215,0,0,0,0
3931,3502514,214,0,0,0,0
3932,3503517,213,0,0,0,0
3933,3504453,214,0,0,0,0
3934,3505424,215,0,0,0,0
3935,3506407,214,0,0,0,0
3936,3507402,216,0,0,0,0
3937,3508339,217,0,0,0,0
3938,3509307,215,0,0,0,0
3939,3510294,216,0,0,0,0
3940,3511274,217,0,0,0,0
3941,3512182,218,0,0,0,0
3942,3513051,218,0,0,0,0
3943,3513976,218,0,0,0,0
3944,3514974,217,0,0,0,0
3945,3515986,217,0,0,0,0
3946,3516986,208,0,0,0,0
3947,3517938,212,0,0,0,0
3948,3518886,212,0,0,0,0
3949,3519824,213,0,0,0,0
3950,3520779,214,0,0,0,0
3951,3521747,221,0,0,0,0
3952,3522680,217,0,0,0,0
3953,3523633,217,0,0,0,0
3954,3524633,217,0,0,0,0
3955,3525649,216,0,0,0,0
3956,3526637,217,0,0,0,0
3957,3527595,216,0,0,0,0
3958,3528552,217,0,0,0,0
3959,3529442,218,0,0,0,0
3960,3530294,217,0,0,0,0
3961,3531199,217,0,0,0,0
3962,3532177,217,0,0,0,0
3963,3533124,216,0,0,0,0
3964,3534108,216,0,0,0,0
3965,3535106,214,0,0,0,0
3966,3536057,214,0,0,0,0
3967,3537021,214,0,0,0,0
3968,3537997,214,0,0,0,0
3969,3538983,214,0,0,0,0
3970,3539918,216,0,0,0,0
3971,3540891,215,0,0,0,0
3972,3541863,216,0,0,0,0
3973,3542800,216,0,0,0,0
3974,3543687,216,0,0,0,0
3975,3544564,216,0,0,0,0
3976,3545424,215,0,0,0,0
3977,3546360,214,0,0,0,0
3978,3547354,212,0,0,0,0
3979,3548276,212,0,0,0,0
3980,3549134,210,0,0,0,0
3981,3550028,210,0,0,0,0
3982,3550947,211,0,0,0,0
3983,3551855,212,0,0,0,0
3984,3552698,212,0,0,0,0
3985,3553509,213,0,0,0,0
3986,3554346,213,0,0,0,0
3987,3555211,213,0,0,0,0
3988,3556094,213,0,0,0,0
3989,3556955,213,0,0,0,0
3990,3557781,215,0,0,0,0
3991,3558591,216,0,0,0,0
3992,3559422,216,0,0,0,0
3993,3560284,217,0,0,0,0
3994,3561177,216,0,0,0,0
3995,3562096,213,0,0,0,0
3996,3563022,213,0,0,0,0
3997,3563918,216,0,0,0,0
3998,3564810,216,0,0,0,0
3999,3565758,216,0,0,0,0
4000,3566735,217,0,0,0,0
4001,3567686,217,0,0,0,0
4002,3568655,214,0,0,0,0
4003,3569666,213,0,0,0,0
4004,3570702,213,0,0,0,0
4005,3571759,213,0,0,0,0
4006,3572787,213,0,0,0,0
4007,3573785,213,0,0,0,0
4008,3574791,213,0,0,0,0
4009,3575796,213,0,0,0,0
4010,3576789,215,0,0,0,0
4011,3577703,214,0,0,0,0
4012,3578589,215,0,0,0,0
4013,3579485,216,0,0,0,0
4014,3580471,213,0,0,0,0
4015,3581477,214,0,0,0,0
4016,3582486,213,0,0,0,0
4017,3583445,211,0,0,0,0
4018,3584419,210,0,0,0,0
4019,3585400,213,0,0,0,0
4020,3586376,211,0,0,0,0
4021,3587266,214,0,0,0,0
4022,3588145,216,0,0,0,0
4023,3589058,217,0,0,0,0
4024,3589955,218,0,0,0,0
4025,3590884,216,0,0,0,0
4026,3591869,213,0,0,0,0
4027,3592853,212,0,0,0,0
4028,3593820,213,0,0,0,0
4029,3594800,212,0,0,0,0
4030,3595819,212,0,0,0,0
4031,3596868,213,0,0,0,0
4032,3597863,214,0,0,0,0
4033,3598873,211,0,0,0,0
4034,3599922,212,0,0,0,0
4035,3600988,211,0,0,0,0
4036,3602026,212,0,0,0,0
4037,3603058,210,0,0,0,0
4038,3604068,210,0,0,0,0
4039,3605058,210,0,0,0,0
4040,3605980,211,0,0,0,0
4041,3606870,210,0,0,0,0
4042,3607816,210,0,0,0,0
4043,3608825,210,0,0,0,0
4044,3609809,209,0,0,0,0
4045,3610777,209,0,0,0,0
4046,3611770,209,0,0,0,0
4047,3612785,209,0,0,0,0
4048,3613753,210,0,0,0,0
4049,3614726,210,0,0,0,0
4050,3615723,208,0,0,0,0
4051,3616732,209,0,0,0,0
4052,3617700,211,0,0,0,0
4053,3618696,210,0,0,0,0
4054,3619722,210,0,0,0,0
4055,3620752,212,0,0,0,0
4056,3621726,212,0,0,0,0
4057,3622727,206,0,0,0,0
4058,3623719,206,0,0,0,0
4059,3624659,211,0,0,0,0
4060,3625575,221,0,0,0,0
4061,3626524,225,0,0,0,0
4062,3627439,233,0,0,0,0
4063,3628319,233,0,0,0,0
4064,3629243,228,0,0,0,0
4065,3630228,219,0,0,0,0
4066,3631204,218,0,0,0,0
4067,3632123,189,0,0,0,0
4068,3633049,186,0,0,0,0
4069,3633969,187,0,0,0,0
4070,3634855,199,0,0,0,0
4071,3635751,190,0,0,0,0
4072,3636672,219,0,0,0,0
4073,3637638,218,0,0,0,0
4074,3638576,220,0,0,0,0
4075,3639491,208,0,0,0,0
4076,3640456,216,0,0,0,0
4077,3641462,216,0,0,0,0
4078,3642487,220,0,0,0,0
4079,3643450,218,0,0,0,0
4080,3644414,218,0,0,0,0
4081,3645396,221,0,0,0,0
4082,3646386,223,0,0,0,0
4083,3647333,223,0,0,0,0
4084,3648181,225,0,0,0,0
4085,3648978,229,0,0,0,0
4086,3649830,225,0,0,0,0
4087,3650736,223,0,0,0,0
4088,3651661,221,0,0,0,0
4089,3652591,219,0,0,0,0
4090,3653484,219,0,0,0,0
4091,3654370,223,0,0,0,0
4092,3655278,224,0,0,0,0
4093,3656176,225,0,0,0,0
4094,3657047,224,0,0,0,0
4095,3657877,223,0,0,0,0
4096,3658707,219,0,0,0,0
4097,3659565,219,0,0,0,0
4098,3660452,216,0,0,0,0
4099,3661354,218,0,0,0,0
4100,3662267,219,0,0,0,0
4101,3663165,216,0,0,0,0
4102,3664069,216,0,0,0,0
4103,3664972,215,0,0,0,0
4104,3665886,214,0,0,0,0
4105,3666809,213,0,0,0,0
4106,3667741,218,0,0,0,0
4107,3668654,217,0,0,0,0
4108,3669601,217,0,0,0,0
4109,3670578,222,0,0,0,0
4110,3671575,191,0,0,0,0
4111,3672577,189,0,0,0,0
4112,3673542,189,0,0,0,0
4113,3674519,189,0,0,0,0
4114,3675490,183,0,0,0,0
4115,3676425,213,0,0,0,0
4116,3677371,213,0,0,0,0
4117,3678331,219,0,0,0,0
4118,3679269,217,0,0,0,0
4119,3680215,218,0,0,0,0
4120,3681161,220,0,0,0,0
4121,3682103,221,0,0,0,0
4122,3683002,215,0,0,0,0
4123,3683919,217,0,0,0,0
4124,3684887,217,0,0,0,0
4125,3685794,215,0,0,0,0
4126,3686709,215,0,0,0,0
4127,3687663,215,0,0,0,0
4128,3688640,215,0,0,0,0
4129,3689605,216,0,0,0,0
4130,3690529,215,0,0,0,0
4131,3691462,214,0,0,0,0
4132,3692364,214,0,0,0,0
4133,3693220,216,0,0,0,0
4134,3694078,215,0,0,0,0
4135,3694931,216,0,0,0,0
4136,3695756,218,0,0,0,0
4137,3696568,217,0,0,0,0
4138,3697422,215,0,0,0,0
4139,3698298,212,0,0,0,0
4140,3699188,212,0,0,0,0
4141,3700089,210,0,0,0,0
4142,3700966,209,0,0,0,0
4143,3701803,211,0,0,0,0
4144,3702606,213,0,0,0,0
4145,3703421,213,0,0,0,0
4146,3704251,213,0,0,0,0
4147,3705087,213,0,0,0,0
4148,3705923,210,0,0,0,0
4149,3706793,209,0,0,0,0
4150,3707712,208,0,0,0,0
4151,3708652,209,0,0,0,0
4152,3709565,211,0,0,0,0
4153,3710522,211,0,0,0,0
4154,3711502,212,0,0,0,0
4155,3712506,213,0,0,0,0
4156,3713477,213,0,0,0,0
4157,3714465,213,0,0,0,0
4158,3715469,213,0,0,0,0
4159,3716463,213,0,0,0,0
4160,3717399,214,0,0,0,0
4161,3718371,213,0,0,0,0
4162,3719356,212,0,0,0,0
4163,3720293,216,0,0,0,0
4164,3721219,217,0,0,0,0
4165,3722071,213,0,0,0,0
4166,3722920,204,0,0,0,0
4167,3723802,209,0,0,0,0
4168,3724708,207,0,0,0,0
4169,3725617,213,0,0,0,0
4170,3726495,185,0,0,0,0
4171,3727317,181,0,0,0,0
4172,3728116,177,0,0,0,0
4173,3728895,165,0,0,0,0
4174,3729662,159,0,0,0,0
4175,3730435,184,0,0,0,0
4176,3731255,199,0,0,0,0
4177,3732131,198,0,0,0,0
4178,3733051,215,0,0,0,0
4179,3733969,219,0,0,0,0
4180,3734889,217,0,0,0,0
4181,3735789,212,0,0,0,0
4182,3736636,215,0,0,0,0
4183,3737483,213,0,0,0,0
4184,3738335,213,0,0,0,0
4185,3739168,215,0,0,0,0
4186,3740011,222,0,0,0,0
4187,3740875,220,0,0,0,0
4188,3741770,218,0,0,0,0
4189,3742635,216,0,0,0,0
4190,3743548,215,0,0,0,0
4191,3744497,216,0,0,0,0
4192,3745450,218,0,0,0,0
4193,3746377,218,0,0,0,0
4194,3747316,218,0,0,0,0
4195,3748275,218,0,0,0,0
4196,3749261,217,0,0,0,0
4197,3750256,216,0,0,0,0
4198,3751210,217,0,0,0,0
4199,3752198,217,0,0,0,0
4200,3753197,219,0,0,0,0
4201,3754192,219,0,0,0,0
4202,3755137,219,0,0,0,0
4203,3756117,218,0,0,0,0
4204,3757123,218,0,0,0,0
4205,3758109,216,0,0,0,0
4206,3759054,217,0,0,0,0
4207,3760034,218,0,0,0,0
4208,3761019,219,0,0,0,0
4209,3761966,221,0,0,0,0
4210,3762942,220,0,0,0,0
4211,3763925,220,0,0,0,0
4212,3764854,220,0,0,0,0
4213,3765795,219,0,0,0,0
4214,3766768,218,0,0,0,0
4215,3767744,225,0,0,0,0
4216,3768647,227,0,0,0,0
4217,3769570,227,0,0,0,0
4218,3770547,229,0,0,0,0
4219,3771521,229,0,0,0,0
4220,3772448,225,0,0,0,0
4221,3773376,255,0,0,0,0
4222,3774322,245,0,0,0,0
4223,3775238,246,0,0,0,0
4224,3776118,246,0,0,0,0
